,Normalized_LunchADP,Normalized_FreeRedcElig,Normalized_LunchTotal,clusters
15479,74.1953125,100.0,2225.78125,2
15480,0.0,0.0,0.0,1
15482,37.12765957446808,100.0,1113.8297872340424,0
15483,0.0,3.180914512922465,0.0,1
15484,67.375,100.0,2020.8333333333333,2
15485,0.0,0.0,0.0,1
15486,0.0,54.45783132530121,0.0,1
15488,57.130081300813,100.0,1713.821138211382,0
15490,0.0,44.680851063829785,0.0,1
15492,0.0,34.909909909909906,0.0,1
15493,0.0,0.0,0.0,1
15494,0.0,32.4585635359116,0.0,1
15496,0.0,0.0,0.0,1
15502,45.18834080717489,100.0,1355.6053811659194,0
15503,0.0,30.0,0.0,1
15506,76.21666666666667,100.0,2286.6666666666665,2
15510,67.28813559322035,100.0,2018.64406779661,2
15511,0.0,45.67307692307692,0.0,1
15512,0.0,0.0,0.0,1
15513,0.0,37.65112262521589,0.0,1
15514,0.0,45.75835475578406,0.0,1
15515,51.42857142857144,100.0,1542.857142857143,0
15518,67.4836956521739,100.0,2024.4565217391305,2
15521,32.21212121212121,40.909090909090914,612.1212121212121,1
15522,78.49999999999999,95.0,1570.0,0
15523,0.0,17.899761336515514,0.0,1
15524,0.0,51.973684210526315,0.0,1
15525,0.0,39.63515754560531,0.0,1
15526,62.45394736842106,100.0,1873.6842105263158,0
15527,0.0,5.7953144266337855,0.0,1
15528,0.0,0.0,0.0,1
15529,0.0,0.0,0.0,1
15530,37.15346534653465,58.91089108910891,705.940594059406,0
15532,46.96153846153847,100.0,1408.974358974359,0
15534,0.0,9.264705882352942,0.0,1
15535,0.0,30.848329048843187,0.0,1
15537,65.80645161290322,100.0,1974.1935483870968,2
15538,0.0,0.0,0.0,1
15540,0.0,0.0,0.0,1
15541,0.0,0.0,0.0,1
15542,0.0,0.0,0.0,1
15543,0.0,43.37662337662337,0.0,1
15544,60.6140350877193,100.0,1818.4210526315792,0
15545,0.0,2.380952380952381,0.0,1
15546,81.5068493150685,90.41095890410958,1630.1369863013697,0
15547,92.48295454545456,100.0,2774.4318181818185,2
15548,0.0,0.0,0.0,1
15552,0.0,16.765285996055226,0.0,1
15553,0.0,0.0,0.0,1
15562,62.11111111111111,100.0,1862.962962962963,0
15564,31.666666666666664,100.0,950.0,0
15565,90.63793103448276,100.0,2718.9655172413795,2
15596,0.0,0.0,0.0,1
15608,39.82456140350877,50.877192982456144,1194.7368421052631,0
15623,0.0,0.0,0.0,1
15645,30.25,66.66666666666666,575.0,1
15649,93.14705882352942,100.0,2794.1176470588234,2
15651,0.0,0.0,0.0,1
15663,72.37654320987654,100.0,1447.530864197531,0
15664,84.31958762886599,100.0,1602.0618556701031,0
15667,38.76056338028169,100.0,1201.4084507042253,0
15708,0.0,0.0,0.0,1
15735,83.93193717277487,100.0,1342.931937172775,0
15751,86.23849372384937,89.1213389121339,1552.3012552301254,0
15776,99.0,100.0,2970.0,2
15783,0.0,0.0,0.0,1
15803,0.0,100.0,0.0,1
15825,94.85964912280703,100.0,2845.614035087719,2
15864,0.0,0.0,0.0,1
15881,44.04032258064516,89.51612903225806,792.741935483871,0
15883,0.0,0.0,0.0,1
15884,0.0,0.0,0.0,1
15888,0.0,0.0,0.0,1
15895,0.0,0.0,0.0,1
15896,42.016260162601625,90.2439024390244,798.3739837398374,0
15897,90.27542372881356,88.98305084745762,1715.2542372881358,0
15899,0.0,0.0,0.0,1
15900,0.0,0.0,0.0,1
15905,0.0,0.0,0.0,1
15907,86.02127659574468,100.0,2580.851063829787,2
15914,0.0,0.0,0.0,1
15920,0.0,0.0,0.0,1
15922,0.0,0.0,0.0,1
15924,0.0,91.46341463414635,0.0,1
15927,0.0,0.0,0.0,1
15928,0.0,0.0,0.0,1
15931,0.0,0.0,0.0,1
15934,0.0,46.71968190854871,0.0,1
15937,0.0,0.0,0.0,1
15939,0.0,0.0,0.0,1
15940,0.0,21.289355322338828,0.0,1
15941,0.0,0.0,0.0,1
15942,0.0,63.6734693877551,0.0,1
15943,0.0,34.48979591836735,0.0,1
15947,0.0,0.0,0.0,1
15949,67.48,100.0,2023.9999999999998,2
15956,0.0,0.0,0.0,1
15957,0.0,0.0,0.0,1
15959,0.0,0.0,0.0,1
15963,0.0,0.0,0.0,1
15964,0.0,0.0,0.0,1
15965,0.0,0.0,0.0,1
15966,0.0,0.0,0.0,1
15969,0.0,0.0,0.0,1
15970,0.0,0.0,0.0,1
15971,0.0,52.0,0.0,1
15972,0.0,0.0,0.0,1
15975,68.82905982905983,100.0,1307.6923076923076,0
15976,0.0,0.0,0.0,1
15985,44.49720670391062,99.4413407821229,889.9441340782124,0
15988,0.0,0.0,0.0,1
15989,0.0,0.0,0.0,1
15990,0.0,0.0,0.0,1
15996,46.26027397260275,97.26027397260275,1434.2465753424656,0
15997,0.0,39.908256880733944,0.0,1
16000,0.0,0.0,0.0,1
16005,0.0,0.0,0.0,1
16007,0.0,0.0,0.0,1
16011,0.0,0.0,0.0,1
16013,0.0,0.0,0.0,1
16014,0.0,0.0,0.0,1
16016,92.25,100.0,1660.4166666666667,0
16018,0.0,0.0,0.0,1
16019,0.0,0.0,0.0,1
16020,0.0,0.0,0.0,1
16021,0.0,0.0,0.0,1
16025,0.0,0.0,0.0,1
16027,0.0,0.0,0.0,1
16030,23.796296296296298,100.0,475.925925925926,1
16032,92.10416666666667,100.0,1750.0,0
16035,0.0,0.0,0.0,1
16036,0.0,0.0,0.0,1
16037,0.0,0.0,0.0,1
16041,0.0,0.0,0.0,1
16042,19.08235294117647,48.23529411764706,343.52941176470586,1
16047,0.0,0.0,0.0,1
16048,0.0,0.0,0.0,1
16049,0.0,0.0,0.0,1
16050,0.0,0.0,0.0,1
16051,0.0,0.0,0.0,1
16055,52.77777777777778,100.0,1055.5555555555554,0
16062,0.0,0.0,0.0,1
16071,0.0,0.0,0.0,1
16073,0.0,0.0,0.0,1
16074,0.0,0.0,0.0,1
16077,0.0,0.0,0.0,1
16078,0.0,0.0,0.0,1
16079,91.98507462686567,100.0,2759.7014925373132,2
16080,0.0,0.0,0.0,1
16082,0.0,0.0,0.0,1
16083,0.0,0.0,0.0,1
16084,0.0,0.0,0.0,1
16085,0.0,0.0,0.0,1
16086,0.0,0.0,0.0,1
16087,82.01851851851852,99.07407407407408,1558.3333333333335,0
16088,0.0,0.0,0.0,1
16089,0.0,0.0,0.0,1
16090,0.0,0.0,0.0,1
16093,0.0,0.0,0.0,1
16096,87.10256410256409,100.0,1567.9487179487178,0
16097,93.7948717948718,100.0,1782.0512820512822,0
16098,0.0,0.0,0.0,1
16102,0.0,0.0,0.0,1
16104,0.0,0.0,0.0,1
16105,0.0,0.0,0.0,1
16107,0.0,0.0,0.0,1
16109,0.0,0.0,0.0,1
16111,0.0,0.0,0.0,1
16115,93.83,100.0,1689.0,0
16116,91.32,100.0,1735.0000000000002,0
16117,0.0,0.0,0.0,1
16118,0.0,0.0,0.0,1
16119,0.0,0.0,0.0,1
16124,0.0,0.0,0.0,1
16126,0.0,0.0,0.0,1
16132,0.0,0.0,0.0,1
16138,0.0,0.0,0.0,1
16144,0.0,20.346320346320347,0.0,1
16145,0.0,0.0,0.0,1
16147,72.52450980392156,99.50980392156863,1450.4901960784314,0
16150,77.39795918367346,66.3265306122449,1547.9591836734694,0
16151,77.22881355932203,99.15254237288136,1467.3728813559321,0
16154,82.175,98.75,1561.25,0
16155,0.0,0.0,0.0,1
16160,0.0,0.0,0.0,1
16161,0.0,0.0,0.0,1
16162,0.0,0.0,0.0,1
16163,0.0,0.0,0.0,1
16165,0.0,0.0,0.0,1
16166,0.0,0.0,0.0,1
16168,0.0,0.0,0.0,1
16175,76.85844748858447,94.06392694063926,1460.2739726027398,0
16176,87.43718592964824,98.99497487437185,1661.3065326633166,0
16182,0.0,0.0,0.0,1
16187,79.32352941176471,100.0,2379.4117647058824,2
16202,0.0,0.0,0.0,1
16252,77.5,100.0,1550.0,0
16254,0.0,0.0,0.0,1
16304,74.59390862944161,100.0,1491.8781725888325,0
16311,0.0,100.0,0.0,1
16317,0.0,0.0,0.0,1
16324,0.0,100.0,0.0,1
16330,76.1969696969697,90.15151515151516,1447.7272727272727,0
16334,0.0,100.0,0.0,1
16337,0.0,0.0,0.0,1
16338,0.0,0.0,0.0,1
16340,0.0,0.0,0.0,1
16341,69.49504950495049,100.0,1111.881188118812,0
16342,0.0,0.0,0.0,1
16358,0.0,61.53846153846154,0.0,1
16367,91.46875,100.0,2743.75,2
16370,97.87878787878786,100.0,2936.3636363636365,2
16388,99.49748743718592,100.0,2984.924623115578,2
16406,0.0,61.05263157894737,0.0,1
16408,0.0,34.92063492063492,0.0,1
16417,99.7560975609756,100.0,2992.682926829268,2
16419,94.46875,100.0,2834.375,2
16434,59.78651685393258,94.3820224719101,1135.9550561797753,0
16444,87.25,100.0,2617.8571428571427,2
16446,0.0,0.0,0.0,1
16470,30.93846153846154,84.61538461538461,587.6923076923077,1
16475,38.36244541484716,65.06550218340611,767.2489082969432,0
16482,0.0,0.0,0.0,1
16491,0.0,0.0,0.0,1
16495,0.0,0.0,0.0,1
16511,55.98550724637682,81.15942028985508,1063.768115942029,0
16518,65.26315789473685,87.36842105263159,1240.0,0
16528,28.52027027027027,81.75675675675676,541.8918918918919,1
16534,80.16279069767441,100.0,1202.3255813953488,0
16539,55.9957805907173,84.81012658227847,951.8987341772151,0
16544,38.55217391304348,87.39130434782608,693.9130434782609,0
16565,59.43162393162393,21.794871794871796,832.0512820512821,0
16566,39.54545454545455,100.0,1227.2727272727273,0
16569,76.66666666666667,100.0,1380.0,0
16570,84.08035714285714,100.0,1513.392857142857,0
16579,36.42245989304813,24.598930481283425,655.6149732620321,1
16584,0.0,0.0,0.0,1
16587,33.47692307692308,28.205128205128204,602.5641025641025,1
16590,0.0,0.0,0.0,1
16591,65.2671755725191,3.0534351145038165,1174.8091603053435,0
16595,30.822222222222223,14.444444444444443,554.8148148148148,1
16596,39.82474226804124,18.556701030927837,637.1134020618556,1
16599,54.687203791469194,35.54502369668246,984.3601895734597,0
16610,48.24404761904762,100.0,964.8809523809524,0
16613,72.67032967032966,70.32967032967034,1090.10989010989,0
16615,0.0,0.0,0.0,1
16616,47.279475982532745,49.78165938864629,709.1703056768558,0
16617,72.26356589147287,45.73643410852713,1300.7751937984497,0
16619,60.59895833333333,100.0,1211.9791666666665,0
16620,43.04477611940298,100.0,817.910447761194,0
16622,47.90430622009569,42.58373205741627,814.354066985646,0
16639,62.60663507109005,73.93364928909952,1252.132701421801,0
16653,69.4,69.0,694.0,0
16654,13.675213675213676,83.76068376068376,259.8290598290598,1
16655,86.94594594594595,100.0,2608.108108108108,2
16656,0.0,0.0,0.0,1
16663,57.75510204081633,79.59183673469387,1732.6530612244899,0
16670,95.65217391304348,100.0,1626.086956521739,0
16671,40.416666666666664,100.0,1212.5,0
16675,15.355411954765753,30.694668820678512,307.108239095315,1
16681,0.0,54.82233502538071,0.0,1
16682,0.0,17.796610169491526,0.0,1
16684,45.96551724137931,100.0,1379.310344827586,0
16685,50.20414201183432,48.22485207100592,652.6627218934912,1
16688,70.53586497890295,79.74683544303798,1269.620253164557,0
16689,87.76666666666667,100.0,2633.333333333333,2
16691,0.0,0.0,0.0,1
16692,0.0,91.04477611940298,0.0,1
16693,0.0,0.0,0.0,1
16694,41.97798165137615,41.8348623853211,755.5963302752293,0
16695,0.0,88.77551020408163,0.0,1
16705,0.0,59.24050632911393,0.0,1
16708,72.0,100.0,1440.0,0
16711,0.0,100.0,0.0,1
16720,0.0,58.08823529411765,0.0,1
16724,85.37037037037037,100.0,1707.4074074074072,0
16728,76.5523465703971,60.64981949458483,1454.5126353790615,0
16731,0.0,85.34031413612566,0.0,1
16733,0.0,96.0,0.0,1
16734,0.0,0.0,0.0,1
16743,0.0,0.0,0.0,1
16745,0.0,98.29787234042553,0.0,1
16755,40.43529411764706,100.0,1212.9411764705883,0
16760,53.48837209302325,97.67441860465115,855.813953488372,0
16765,47.42967741935484,8.516129032258064,901.1612903225806,0
16768,0.0,0.0,0.0,1
16772,0.0,0.0,0.0,1
16778,26.042253521126764,46.009389671361504,494.8356807511737,1
16788,40.97883597883598,82.01058201058201,819.5767195767196,0
16790,0.0,0.0,0.0,1
16792,50.15272727272727,26.0,952.9090909090909,0
16802,0.0,57.88043478260869,0.0,1
16803,33.26923076923077,10.200668896321071,632.1070234113712,1
16804,0.0,0.0,0.0,1
16812,49.013698630136986,67.12328767123287,882.1917808219177,0
16814,54.19827586206897,65.51724137931035,1029.7413793103449,0
16816,0.0,0.0,0.0,1
16817,0.0,0.0,0.0,1
16820,71.91176470588235,100.0,1438.235294117647,0
16837,0.0,56.52173913043478,0.0,1
16838,0.0,0.0,0.0,1
16845,0.0,55.8252427184466,0.0,1
16846,80.15527950310559,100.0,1603.105590062112,0
16848,42.2936507936508,19.047619047619047,803.5714285714287,0
16855,68.58108108108108,100.0,1371.6216216216217,0
16863,31.287878787878785,42.42424242424242,625.7575757575758,1
16866,0.0,0.0,0.0,1
16869,0.0,0.0,0.0,1
16870,0.0,0.0,0.0,1
16873,73.94444444444444,86.11111111111111,1552.7777777777778,0
16877,66.23913043478261,80.8695652173913,1324.7826086956522,0
16879,77.54545454545453,90.15151515151516,1085.6060606060605,0
16880,0.0,0.0,0.0,1
16881,68.44444444444444,100.0,2122.222222222222,2
16885,0.0,0.0,0.0,1
16890,0.0,0.0,0.0,1
16891,82.07428571428571,100.0,1559.4285714285713,0
16897,0.0,0.0,0.0,1
16899,0.0,0.0,0.0,1
16905,0.0,0.0,0.0,1
16916,0.0,0.0,0.0,1
16919,0.0,0.0,0.0,1
16925,87.36363636363636,100.0,2709.090909090909,2
16938,67.57142857142857,80.27210884353741,1216.3265306122448,0
16948,57.18589743589744,50.0,800.6410256410257,0
16949,0.0,0.0,0.0,1
16956,68.53448275862068,100.0,1370.689655172414,0
16959,0.0,0.0,0.0,1
16964,0.0,0.0,0.0,1
16966,63.865671641791046,100.0,1213.4328358208957,0
16967,64.0625,86.60714285714286,1281.25,0
16970,36.1,57.99999999999999,722.0,0
16972,0.0,0.0,0.0,1
16975,75.38793103448276,93.96551724137932,1507.7586206896551,0
16976,0.0,0.0,0.0,1
16983,46.15384615384615,100.0,876.923076923077,0
16988,33.77395048439182,3.4445640473627552,574.1657696447794,1
16989,0.0,0.0,0.0,1
16990,0.0,39.47826086956522,0.0,1
16993,0.0,0.0,0.0,1
17002,0.0,22.4105461393597,0.0,1
17004,73.59615384615384,100.0,1545.5128205128203,0
17008,0.0,17.98165137614679,0.0,1
17010,0.0,19.71153846153846,0.0,1
17018,29.97886393659181,10.039630118890356,509.6433289299868,1
17020,36.277611940298506,8.55721393034826,616.7164179104477,1
17022,32.14724576271187,5.720338983050848,546.5042372881355,1
17025,29.916666666666664,86.66666666666667,568.3333333333334,1
17026,0.0,46.75324675324675,0.0,1
17027,0.0,19.405940594059405,0.0,1
17030,0.0,7.266009852216748,0.0,1
17033,0.0,10.502958579881657,0.0,1
17036,0.0,50.3875968992248,0.0,1
17038,0.0,48.92086330935252,0.0,1
17043,59.15034965034964,55.94405594405595,1064.6853146853146,0
17047,0.0,51.38461538461539,0.0,1
17053,74.74149659863946,80.27210884353741,1420.0680272108843,0
17059,28.82882882882883,3.7037037037037033,490.09009009009003,1
17060,0.0,0.0,0.0,1
17067,99.36,100.0,3080.0,2
17070,39.39408866995074,19.950738916256157,669.7044334975369,0
17073,0.0,0.0,0.0,1
17077,0.0,11.224489795918368,0.0,1
17079,33.62198391420911,16.219839142091153,571.5817694369973,1
17081,0.0,0.0,0.0,1
17082,0.0,0.0,0.0,1
17086,59.348416289592755,100.0,1127.6018099547512,0
17091,0.0,31.25,0.0,1
17093,33.25541619156214,5.929304446978335,565.3363740022805,1
17103,35.089725036179445,12.879884225759769,596.5267727930535,1
17107,0.0,39.59731543624161,0.0,1
17109,44.87323943661971,87.32394366197182,852.5821596244132,0
17112,62.061611374407576,73.93364928909952,1179.1469194312797,0
17113,0.0,2.7210884353741496,0.0,1
17120,86.78102189781022,100.0,1648.905109489051,0
17121,0.0,36.64921465968586,0.0,1
17127,0.0,56.25,0.0,1
17128,0.0,0.0,0.0,1
17129,0.0,20.038910505836576,0.0,1
17131,0.0,31.914893617021278,0.0,1
17134,42.79052369077307,15.586034912718205,727.431421446384,0
17135,26.85,90.0,509.99999999999994,1
17136,0.0,4.3737574552683895,0.0,1
17137,0.0,35.06172839506173,0.0,1
17147,0.0,20.27027027027027,0.0,1
17160,32.961852861035425,2.861035422343324,560.3542234332425,1
17161,34.16055045871559,4.472477064220183,580.7339449541284,1
17163,0.0,0.0,0.0,1
17164,35.03986710963456,9.30232558139535,595.6810631229235,1
17169,41.26629680998612,7.489597780859916,701.5256588072123,0
17177,0.0,21.21212121212121,0.0,1
17180,97.58333333333334,100.0,3025.0,2
17182,83.4931506849315,90.41095890410958,1753.4246575342465,0
17184,27.0,75.0,512.5,1
17187,0.0,40.55299539170507,0.0,1
17188,0.0,35.450819672131146,0.0,1
17190,89.23762376237623,100.0,2766.3366336633667,2
17193,43.11666666666667,53.333333333333336,1336.6666666666667,0
17194,0.0,21.818181818181817,0.0,1
17195,80.35,95.0,1687.5,0
17199,26.314285714285717,100.0,500.0,1
17208,55.61333333333334,70.66666666666667,1168.0,0
17213,88.9620253164557,100.0,1690.295358649789,0
17217,52.31707317073171,100.0,1621.9512195121952,0
17224,80.5,92.85714285714286,1690.4761904761906,0
17227,80.46,100.0,2494.0,2
17230,46.38095238095239,100.0,1438.095238095238,0
17237,81.15909090909092,100.0,2515.909090909091,2
17241,0.0,0.0,0.0,1
17243,0.0,0.0,0.0,1
17244,0.0,0.0,0.0,1
17245,72.93506493506493,100.0,2261.038961038961,2
17246,0.0,0.0,0.0,1
17247,83.64885496183206,100.0,2593.1297709923665,2
17248,0.0,0.0,0.0,1
17249,58.18918918918919,100.0,1804.054054054054,0
17251,0.0,0.0,0.0,1
17254,86.54228855721392,100.0,1644.2786069651743,0
17258,71.54591836734694,100.0,2217.8571428571427,2
17259,80.58333333333333,100.0,2497.916666666667,2
17262,87.2871287128713,100.0,1658.4158415841584,0
17263,0.0,0.0,0.0,1
17264,81.88414634146342,100.0,2538.4146341463415,2
17265,0.0,60.84656084656085,0.0,1
17266,0.0,0.0,0.0,1
17267,0.0,0.0,0.0,1
17269,73.09876543209877,100.0,2266.0493827160494,2
17270,85.09803921568627,100.0,1276.4705882352941,0
17271,0.0,0.0,0.0,1
17272,73.1311475409836,100.0,2267.2131147540986,2
17275,0.0,0.0,0.0,1
17277,0.0,100.0,0.0,1
17278,0.0,0.0,0.0,1
17280,0.0,0.0,0.0,1
17281,0.0,0.0,0.0,1
17284,35.38709677419355,100.0,1096.774193548387,0
17288,0.0,0.0,0.0,1
17293,0.0,34.4,0.0,1
17294,0.0,0.0,0.0,1
17295,81.65441176470588,100.0,1714.7058823529412,0
17296,81.94174757281554,100.0,1229.1262135922332,0
17297,0.0,0.0,0.0,1
17298,30.8,86.66666666666667,646.6666666666666,1
17300,16.166666666666664,100.0,275.0,1
17302,0.0,0.0,0.0,1
17304,88.80434782608695,80.8695652173913,1776.086956521739,0
17305,97.23529411764706,100.0,3014.7058823529414,2
17306,0.0,0.0,0.0,1
17307,0.0,0.0,0.0,1
17310,0.0,0.0,0.0,1
17311,0.0,0.0,0.0,1
17313,0.0,0.0,0.0,1
17316,38.43185550082102,5.911330049261084,807.0607553366174,0
17318,85.2620320855615,100.0,1534.75935828877,0
17319,0.0,100.0,0.0,1
17320,0.0,0.0,0.0,1
17321,0.0,0.0,0.0,1
17322,74.02564102564104,100.0,2294.871794871795,2
17325,0.0,0.0,0.0,1
17328,0.0,0.0,0.0,1
17330,57.44343891402715,100.0,1206.3348416289593,0
17331,73.96341463414635,100.0,2292.682926829268,2
17337,88.1304347826087,100.0,2731.8840579710145,2
17341,0.0,0.0,0.0,1
17343,92.47668393782384,92.74611398963731,2866.839378238342,2
17345,86.52222222222223,100.0,2682.222222222222,2
17346,0.0,61.53846153846154,0.0,1
17347,88.01515151515153,100.0,1496.2121212121212,0
17348,71.87730061349693,100.0,1365.644171779141,0
17349,0.0,0.0,0.0,1
17351,69.48412698412699,100.0,2153.968253968254,2
17355,73.96341463414635,100.0,2292.682926829268,2
17356,74.71717171717171,98.98989898989899,1344.949494949495,0
17357,45.0,86.66666666666667,90.0,1
17363,12.96174863387978,26.775956284153008,233.33333333333334,1
17369,0.0,0.0,0.0,1
17379,0.0,0.0,0.0,1
17397,82.56086956521739,100.0,1568.695652173913,0
17403,47.1904761904762,32.73809523809524,849.4047619047618,0
17416,20.285714285714285,100.0,628.5714285714286,1
17420,90.57446808510639,100.0,1902.127659574468,0
17421,0.0,19.900497512437813,0.0,1
17422,23.54318418314256,25.390218522372525,94.17273673257024,1
17424,80.8448275862069,100.0,1455.1724137931035,0
17428,75.90909090909092,100.0,1593.939393939394,0
17431,87.13709677419355,100.0,1829.8387096774193,0
17439,84.47280334728033,100.0,1605.020920502092,0
17444,86.64806866952789,100.0,1646.3519313304723,0
17446,72.52966101694915,99.15254237288136,1305.508474576271,0
17447,0.0,0.0,0.0,1
17452,0.0,0.0,0.0,1
17465,75.36764705882352,100.0,150.73529411764704,1
17472,85.84745762711864,88.98305084745762,1287.7118644067796,0
17479,29.42857142857143,100.0,914.2857142857142,0
17482,42.456896551724135,12.5,849.1379310344828,0
17484,0.0,0.0,0.0,1
17504,38.75,100.0,1162.5,0
17505,0.0,0.0,0.0,1
17506,33.75,100.0,1012.5,0
17513,0.0,0.0,0.0,1
17514,81.60000000000001,98.75,1468.75,0
17516,0.0,0.0,0.0,1
17517,0.0,0.0,0.0,1
17520,80.18333333333332,100.0,1443.3333333333333,0
17525,16.142857142857142,100.0,128.57142857142858,1
17530,35.285714285714285,100.0,1057.142857142857,0
17531,28.625,100.0,887.5,0
17532,87.41592920353982,100.0,1573.4513274336284,0
17534,57.692307692307686,100.0,115.38461538461537,1
17537,28.375,100.0,850.0,0
17540,45.370370370370374,38.2716049382716,816.6666666666666,0
17553,0.0,0.0,0.0,1
17558,79.74074074074075,99.07407407407408,1355.5555555555554,0
17560,81.39712918660287,73.68421052631578,1383.732057416268,0
17571,87.03973509933776,92.05298013245033,1827.8145695364237,0
17585,0.0,0.0,0.0,1
17588,83.23144104803492,100.0,1664.6288209606987,0
17598,0.0,0.0,0.0,1
17599,0.0,0.0,0.0,1
17600,0.0,0.0,0.0,1
17617,76.59898477157361,100.0,1531.9796954314722,0
17620,0.0,0.0,0.0,1
17621,0.0,0.0,0.0,1
17623,0.0,0.0,0.0,1
17625,0.0,0.0,0.0,1
17628,0.0,0.0,0.0,1
17633,0.0,0.0,0.0,1
17635,0.0,0.0,0.0,1
17638,0.0,0.0,0.0,1
17639,82.7292576419214,100.0,1654.585152838428,0
17640,0.0,0.0,0.0,1
17641,0.0,0.0,0.0,1
17644,0.0,0.0,0.0,1
17646,0.0,0.0,0.0,1
17648,0.0,0.0,0.0,1
17657,0.0,0.0,0.0,1
17663,0.0,0.0,0.0,1
17670,0.0,0.0,0.0,1
17671,0.0,0.0,0.0,1
17673,0.0,0.0,0.0,1
17675,0.0,0.0,0.0,1
17683,0.0,0.0,0.0,1
17684,0.0,0.0,0.0,1
17685,0.0,0.0,0.0,1
17687,0.0,0.0,0.0,1
17689,0.0,0.0,0.0,1
17692,0.0,0.0,0.0,1
17694,0.0,0.0,0.0,1
17697,88.0,100.0,1232.0512820512822,0
17699,0.0,0.0,0.0,1
17702,0.0,0.0,0.0,1
17705,0.0,0.0,0.0,1
17706,92.14,100.0,1290.0,0
17708,43.5,100.0,1175.0,0
17718,0.0,0.0,0.0,1
17720,0.0,0.0,0.0,1
17722,0.0,0.0,0.0,1
17724,0.0,0.0,0.0,1
17727,0.0,0.0,0.0,1
17729,94.04166666666667,100.0,1316.6666666666665,0
17730,0.0,0.0,0.0,1
17731,0.0,91.46341463414635,0.0,1
17735,0.0,0.0,0.0,1
17746,0.0,0.0,0.0,1
17747,0.0,0.0,0.0,1
17752,0.0,0.0,0.0,1
17755,0.0,0.0,0.0,1
17757,0.0,0.0,0.0,1
17759,0.0,0.0,0.0,1
17761,0.0,18.259023354564754,0.0,1
17764,0.0,0.0,0.0,1
17765,0.0,0.0,0.0,1
17767,0.0,0.0,0.0,1
17771,92.73239436619718,100.0,2874.6478873239435,2
17778,0.0,0.0,0.0,1
17780,0.0,0.0,0.0,1
17783,0.0,0.0,0.0,1
17786,0.0,0.0,0.0,1
17787,0.0,0.0,0.0,1
17792,0.0,0.0,0.0,1
17812,0.0,52.26130653266332,0.0,1
17818,0.0,63.41463414634146,0.0,1
17838,73.04411764705883,85.29411764705883,219.11764705882354,1
17871,0.0,42.74193548387097,0.0,1
17874,0.0,28.199566160520607,0.0,1
17876,72.85714285714285,70.8454810495627,1457.142857142857,0
17877,59.21782178217821,100.0,1835.6435643564357,0
17935,0.0,31.66441136671177,0.0,1
18045,0.0,37.903225806451616,0.0,1
18046,0.0,25.607476635514022,0.0,1
18084,0.0,43.70860927152318,0.0,1
18105,0.0,48.44444444444444,0.0,1
18138,0.0,51.91740412979351,0.0,1
18158,0.0,44.88778054862843,0.0,1
18203,67.75862068965517,100.0,2100.0,2
18208,0.0,0.0,0.0,1
18210,19.62962962962963,100.0,392.5925925925926,1
18214,0.0,0.0,0.0,1
18215,63.0,3.0534351145038165,1196.9465648854962,0
18220,67.5990099009901,99.5049504950495,1351.980198019802,0
18229,0.0,100.0,0.0,1
18232,0.0,0.0,0.0,1
18236,59.54545454545455,100.0,1190.9090909090908,0
18238,90.74074074074075,100.0,2812.962962962963,2
18240,38.23776223776223,100.0,726.5734265734266,0
18243,0.0,100.0,0.0,1
18249,92.66666666666666,100.0,2780.0,2
18250,98.375,100.0,3050.0,2
18252,45.142857142857146,100.0,1400.0,0
18253,34.6,100.0,1072.5925925925926,0
18254,56.73553719008265,100.0,1758.677685950413,0
18255,44.01851851851852,100.0,1364.8148148148148,0
18256,46.526315789473685,100.0,1442.1052631578948,0
18257,39.0,100.0,1208.5714285714284,0
18260,43.435,100.0,1346.5,0
18261,37.22727272727273,100.0,1154.5454545454545,0
18262,36.15584415584416,100.0,1120.7792207792209,0
18263,48.154639175257735,100.0,1492.7835051546392,0
18264,50.913043478260875,100.0,1578.2608695652175,0
18265,49.68,100.0,1540.0,0
18266,49.698564593301434,100.0,1540.66985645933,0
18272,43.93785310734463,98.87005649717514,1362.1468926553673,0
18274,0.0,0.0,0.0,1
18277,49.018404907975466,98.77300613496932,1519.6319018404909,0
18281,50.33516483516484,99.45054945054946,1560.4395604395604,0
18286,46.9144385026738,93.58288770053476,1407.4866310160428,0
18289,69.56818181818181,100.0,2156.8181818181815,2
18296,43.397260273972606,79.45205479452055,1345.2054794520548,0
18315,100.0,100.0,100.0,1
18316,0.0,0.0,0.0,1
18319,44.829787234042556,69.14893617021278,806.9148936170213,0
18321,95.92307692307693,100.0,2973.076923076923,2
18322,10.879858657243815,20.49469964664311,206.7137809187279,1
18323,0.0,0.0,0.0,1
18326,67.73504273504274,71.7948717948718,1354.7008547008547,0
18331,97.24999999999999,100.0,3015.0,2
18332,66.88823529411765,100.0,1404.7058823529412,0
18339,98.41463414634146,100.0,3051.2195121951218,2
18340,44.97340425531915,68.61702127659575,899.468085106383,0
18341,79.9561403508772,86.8421052631579,1039.4736842105265,0
18342,9.236749116607774,21.20141342756184,129.32862190812722,1
18344,45.254838709677415,33.225806451612904,633.5483870967743,1
18348,54.8503740648379,41.39650872817955,1042.14463840399,0
18352,84.80851063829788,82.26950354609929,1611.3475177304963,0
18353,99.10185185185185,100.0,3072.222222222222,2
18354,79.62295081967213,91.80327868852459,1672.1311475409839,0
18355,0.0,0.0,0.0,1
